"Date","Price","Open","High","Low","Vol.","Change %"
"09/29/2014","7,202.90","7,169.86","7,218.19","7,161.54","3.84M","0.46%"
"09/26/2014","7,169.86","7,200.61","7,200.61","7,147.65","5.33M","-0.43%"
"09/25/2014","7,200.61","7,181.88","7,237.55","7,180.14","4.91M","0.26%"
"09/24/2014","7,181.88","7,205.40","7,209.78","7,138.71","4.03M","-0.33%"
"09/23/2014","7,205.40","7,237.26","7,251.40","7,180.42","7.88M","-0.44%"
"09/22/2014","7,237.26","7,203.72","7,267.03","7,203.72","10.44M","0.47%"
"09/19/2014","7,203.72","7,212.81","7,271.93","7,203.72","11.73M","-0.13%"
"09/18/2014","7,212.81","7,176.20","7,223.07","7,173.63","10.97M","0.51%"
"09/17/2014","7,176.20","7,110.06","7,204.36","7,110.06","17.35M","0.93%"
"09/16/2014","7,110.06","7,124.08","7,143.45","7,096.84","30.94M","-0.20%"
"09/15/2014","7,124.08","7,085.57","7,136.29","7,085.57","45.23M","0.54%"
"09/12/2014","7,085.57","7,083.71","7,104.96","7,074.94","6.85M","0.03%"
"09/11/2014","7,083.71","7,121.52","7,121.52","7,080.31","12.50M","-0.53%"
"09/10/2014","7,121.52","7,110.72","7,126.82","7,103.22","12.88M","0.15%"
"09/09/2014","7,110.72","7,114.10","7,130.53","7,104.32","5.67M","-0.05%"
"09/08/2014","7,114.10","7,124.85","7,151.35","7,111.70","4.63M","-0.15%"
"09/05/2014","7,124.85","7,134.28","7,178.31","7,115.57","4.77M","-0.13%"
"09/04/2014","7,134.28","7,127.48","7,186.33","7,127.48","10.04M","0.10%"
"09/03/2014","7,127.48","7,098.35","7,130.25","7,093.78","7.20M","0.41%"
"09/02/2014","7,098.35","7,089.51","7,127.29","7,082.84","10.19M","0.12%"
"09/01/2014","7,089.51","7,145.71","7,145.71","7,087.72","10.85M","-0.79%"
"08/29/2014","7,145.71","7,050.56","7,147.34","7,036.36","24.22M","1.35%"
"08/28/2014","7,050.56","7,048.07","7,069.61","7,038.18","6.18M","0.04%"
"08/27/2014","7,048.07","7,040.78","7,049.60","7,031.20","7.70M","0.10%"
"08/26/2014","7,040.78","7,042.40","7,053.25","7,032.01","5.48M","-0.02%"
"08/25/2014","7,042.40","7,039.43","7,053.94","7,022.34","3.05M","0.04%"
"08/22/2014","7,039.43","7,090.41","7,094.45","7,021.23","5.40M","-0.72%"
"08/21/2014","7,090.41","7,074.47","7,090.41","7,035.31","8.11M","0.23%"
"08/20/2014","7,074.47","7,059.41","7,075.99","7,045.10","4.14M","0.21%"
"08/19/2014","7,059.41","7,067.33","7,075.11","7,029.44","14.66M","-0.11%"
"08/18/2014","7,067.33","6,982.90","7,067.33","6,982.32","10.99M","1.21%"
"08/14/2014","6,982.90","6,994.64","7,016.59","6,979.02","18.26M","-0.17%"
"08/13/2014","6,994.64","6,968.46","7,004.81","6,959.43","39.06M","0.38%"
"08/12/2014","6,968.46","6,946.58","6,972.55","6,924.44","13.02M","0.31%"
"08/11/2014","6,946.58","6,915.40","6,971.77","6,915.40","4.64M","0.45%"
"08/08/2014","6,915.40","6,949.23","6,951.91","6,915.40","9.08M","-0.49%"
"08/07/2014","6,949.23","6,964.16","6,991.23","6,942.28","23.40M","-0.21%"
"08/06/2014","6,964.16","6,980.25","6,992.95","6,949.27","9.75M","-0.23%"
"08/05/2014","6,980.25","6,955.91","6,983.76","6,955.91","5.78M","0.35%"
"08/04/2014","6,955.91","6,939.99","6,969.95","6,936.38","14.56M","0.23%"
"08/01/2014","6,939.99","6,918.97","6,939.99","6,877.86","15.29M","0.30%"
"07/31/2014","6,918.97","6,935.73","6,947.97","6,904.26","9.81M","-0.24%"
"07/30/2014","6,935.73","6,892.89","6,940.02","6,860.68","6.20M","0.62%"
"07/29/2014","6,892.89","6,895.18","6,914.82","6,878.93","4.51M","-0.03%"
"07/28/2014","6,895.18","6,954.88","6,954.88","6,892.54","2.92M","-0.86%"
"07/25/2014","6,954.88","6,955.11","6,983.89","6,933.10","10.23M","0.00%"
"07/24/2014","6,955.11","6,928.24","6,957.83","6,925.01","4.49M","0.39%"
"07/23/2014","6,928.24","6,896.38","6,939.33","6,896.38","15.04M","0.46%"
"07/22/2014","6,896.38","6,870.48","6,907.37","6,860.32","9.99M","0.38%"
"07/21/2014","6,870.48","6,876.04","6,876.04","6,842.88","3.85M","-0.08%"
"07/18/2014","6,876.04","6,926.23","6,926.23","6,865.64","3.27M","-0.72%"
"07/17/2014","6,926.23","6,955.19","6,958.17","6,921.11","9.85M","-0.42%"
"07/16/2014","6,955.19","6,933.56","6,961.86","6,904.23","17.45M","0.31%"
"07/15/2014","6,933.56","6,947.65","6,967.51","6,885.20","17.30M","-0.20%"
"07/14/2014","6,947.65","6,850.03","6,947.65","6,850.03","8.38M","1.43%"
"07/11/2014","6,850.03","6,803.19","6,873.09","6,782.58","5.86M","0.69%"
"07/10/2014","6,803.19","6,853.19","6,870.12","6,722.65","10.32M","-0.73%"
"07/09/2014","6,853.19","6,912.66","6,941.51","6,853.19","9.69M","-0.86%"
"07/08/2014","6,912.66","6,966.21","6,966.21","6,899.61","9.18M","-0.77%"
"07/07/2014","6,966.21","7,015.24","7,046.48","6,939.13","14.73M","-0.70%"
"07/04/2014","7,015.24","7,061.06","7,061.07","7,000.02","11.39M","-0.65%"
"07/03/2014","7,061.06","7,078.09","7,099.70","7,048.02","17.91M","-0.24%"
"07/02/2014","7,078.09","7,022.19","7,114.23","7,022.16","26.30M","0.80%"
"07/01/2014","7,022.19","7,013.74","7,034.10","7,007.81","26.86M","0.12%"
"06/30/2014","7,013.74","6,878.47","7,014.98","6,878.47","22.87M","1.97%"
"06/27/2014","6,878.47","6,850.87","6,886.04","6,837.71","18.04M","0.40%"
"06/26/2014","6,850.87","6,857.69","6,871.89","6,837.17","18.40M","-0.10%"
"06/25/2014","6,857.69","6,809.69","6,867.25","6,788.53","24.85M","0.70%"
"06/24/2014","6,809.69","6,760.77","6,821.39","6,755.03","22.73M","0.72%"
"06/23/2014","6,760.77","6,747.78","6,769.43","6,747.18","12.90M","0.19%"
"06/20/2014","6,747.78","6,754.27","6,794.99","6,744.17","20.24M","-0.10%"
"06/19/2014","6,754.27","6,779.37","6,804.61","6,739.26","18.45M","-0.37%"
"06/18/2014","6,779.37","6,737.76","6,779.37","6,729.01","14.61M","0.62%"
"06/17/2014","6,737.76","6,861.44","6,877.97","6,737.76","16.52M","-1.80%"
"06/16/2014","6,861.44","6,914.76","6,914.76","6,829.12","4.88M","-0.77%"
"06/13/2014","6,914.76","6,911.63","6,934.23","6,852.44","10.36M","0.05%"
"06/12/2014","6,911.63","6,778.60","6,911.63","6,734.02","13.66M","1.96%"
"06/11/2014","6,778.60","6,746.40","6,778.60","6,739.28","18.65M","0.48%"
"06/10/2014","6,746.40","6,692.60","6,748.48","6,664.78","18.93M","0.80%"
"06/06/2014","6,692.60","6,643.27","6,693.39","6,627.09","10.03M","0.74%"
"06/05/2014","6,643.27","6,640.50","6,647.62","6,622.35","7.18M","0.04%"
"06/04/2014","6,640.50","6,656.79","6,665.44","6,615.67","8.72M","-0.24%"
"06/03/2014","6,656.79","6,684.33","6,697.89","6,644.06","8.67M","-0.41%"
"06/02/2014","6,684.33","6,722.53","6,723.50","6,684.33","18.53M","-0.57%"
"05/30/2014","6,722.53","6,662.20","6,722.53","6,660.62","34.76M","0.91%"
"05/29/2014","6,662.20","6,556.44","6,666.90","6,546.57","13.24M","1.61%"
"05/28/2014","6,556.44","6,523.21","6,593.79","6,514.24","17.45M","0.51%"
"05/27/2014","6,523.21","6,488.91","6,552.92","6,476.56","11.14M","0.53%"
"05/26/2014","6,488.91","6,448.25","6,491.94","6,429.94","12.35M","0.63%"
"05/23/2014","6,448.25","6,376.79","6,453.57","6,371.75","22.42M","1.12%"
"05/22/2014","6,376.79","6,360.43","6,409.22","6,360.43","12.33M","0.26%"
"05/21/2014","6,360.43","6,439.26","6,448.06","6,360.43","9.66M","-1.22%"
"05/20/2014","6,439.26","6,456.60","6,456.60","6,407.17","7.48M","-0.27%"
"05/19/2014","6,456.60","6,428.33","6,456.60","6,389.57","11.03M","0.44%"
"05/16/2014","6,428.33","6,426.35","6,472.17","6,379.75","15.47M","0.03%"
"05/15/2014","6,426.35","6,463.65","6,495.38","6,418.16","11.54M","-0.58%"
"05/14/2014","6,463.65","6,588.84","6,591.08","6,432.47","12.37M","-1.90%"
"05/13/2014","6,588.84","6,605.86","6,610.06","6,582.53","17.37M","-0.26%"
"05/12/2014","6,605.86","6,608.75","6,621.89","6,582.11","8.33M","-0.04%"
"05/09/2014","6,608.75","6,550.92","6,608.75","6,547.56","13.25M","0.88%"
"05/08/2014","6,550.92","6,475.30","6,550.92","6,457.15","16.47M","1.17%"
"05/07/2014","6,475.30","6,423.66","6,479.60","6,419.47","13.24M","0.80%"
"05/06/2014","6,423.66","6,401.39","6,432.06","6,401.39","15.63M","0.35%"
"05/05/2014","6,401.39","6,432.35","6,443.04","6,389.96","8.40M","-0.48%"
"05/02/2014","6,432.35","6,424.43","6,442.07","6,415.53","27.46M","0.12%"
"04/30/2014","6,424.43","6,328.45","6,425.05","6,328.45","10.97M","1.52%"
"04/29/2014","6,328.45","6,331.79","6,337.05","6,317.61","8.80M","-0.05%"
"04/28/2014","6,331.79","6,417.32","6,419.19","6,329.19","7.73M","-1.33%"
"04/25/2014","6,417.32","6,479.57","6,479.57","6,413.82","13.23M","-0.96%"
"04/24/2014","6,479.57","6,509.83","6,517.80","6,463.66","18.72M","-0.46%"
"04/23/2014","6,509.83","6,513.09","6,531.13","6,501.40","12.24M","-0.05%"
"04/22/2014","6,513.09","6,491.51","6,514.07","6,482.03","7.16M","0.33%"
"04/18/2014","6,491.51","6,500.30","6,503.99","6,478.14","1.93M","-0.14%"
"04/17/2014","6,500.30","6,497.88","6,501.03","6,471.01","5.13M","0.04%"
"04/16/2014","6,497.88","6,489.77","6,499.41","6,475.81","7.71M","0.12%"
"04/15/2014","6,489.77","6,409.20","6,489.77","6,408.96","9.24M","1.26%"
"04/14/2014","6,409.20","6,435.31","6,454.55","6,407.59","7.00M","-0.41%"
"04/11/2014","6,435.31","6,472.11","6,476.13","6,431.06","16.67M","-0.57%"
"04/10/2014","6,472.11","6,460.13","6,486.70","6,458.31","9.22M","0.19%"
"04/09/2014","6,460.13","6,449.41","6,466.88","6,425.82","7.16M","0.17%"
"04/08/2014","6,449.41","6,461.88","6,482.97","6,430.50","8.10M","-0.19%"
"04/07/2014","6,461.88","6,451.61","6,461.88","6,427.59","5.11M","0.16%"
"04/04/2014","6,451.61","6,457.69","6,460.12","6,428.21","9.43M","-0.09%"
"04/03/2014","6,457.69","6,431.97","6,457.69","6,407.80","8.61M","0.40%"
"04/02/2014","6,431.97","6,359.05","6,431.97","6,355.58","15.29M","1.15%"
"04/01/2014","6,359.05","6,323.74","6,359.21","6,321.81","8.30M","0.56%"
"03/31/2014","6,323.74","6,331.09","6,350.96","6,322.18","27.30M","-0.12%"
"03/28/2014","6,331.09","6,333.65","6,368.35","6,331.09","12.71M","-0.04%"
"03/27/2014","6,333.65","6,317.11","6,333.65","6,305.69","11.64M","0.26%"
"03/26/2014","6,317.11","6,248.65","6,317.11","6,248.65","24.91M","1.10%"
"03/25/2014","6,248.65","6,266.60","6,288.83","6,240.89","7.83M","-0.29%"
"03/24/2014","6,266.60","6,239.38","6,292.56","6,216.66","7.74M","0.44%"
"03/21/2014","6,239.38","6,291.44","6,308.15","6,211.62","5.82M","-0.83%"
"03/20/2014","6,291.44","6,272.32","6,291.44","6,254.20","7.13M","0.30%"
"03/19/2014","6,272.32","6,276.65","6,287.02","6,257.61","9.18M","-0.07%"
"03/18/2014","6,276.65","6,242.63","6,276.74","6,241.41","18.88M","0.54%"
"03/17/2014","6,242.63","6,135.55","6,242.63","6,134.06","16.88M","1.75%"
"03/14/2014","6,135.55","6,228.95","6,228.95","6,110.93","6.95M","-1.50%"
"03/13/2014","6,228.95","6,255.62","6,255.62","6,200.19","19.18M","-0.43%"
"03/12/2014","6,255.62","6,328.56","6,333.29","6,236.64","12.09M","-1.15%"
"03/11/2014","6,328.56","6,324.13","6,349.44","6,321.15","5.15M","0.07%"
"03/10/2014","6,324.13","6,377.61","6,380.47","6,324.13","3.88M","-0.84%"
"03/07/2014","6,377.61","6,389.20","6,408.26","6,363.98","15.75M","-0.18%"
"03/06/2014","6,389.20","6,331.53","6,398.37","6,331.53","6.83M","0.91%"
"03/05/2014","6,331.53","6,305.44","6,345.92","6,305.44","14.20M","0.41%"
"03/04/2014","6,305.44","6,190.96","6,306.44","6,190.96","17.79M","1.85%"
"03/03/2014","6,190.96","6,435.58","6,435.58","6,190.96","38.42M","-3.80%"
"02/28/2014","6,435.58","6,374.54","6,435.58","6,374.54","12.32M","0.96%"
"02/27/2014","6,374.54","6,372.95","6,389.13","6,356.63","10.90M","0.02%"
"02/26/2014","6,372.95","6,480.68","6,480.68","6,372.95","19.14M","-1.66%"
"02/25/2014","6,480.68","6,474.67","6,509.37","6,462.80","21.66M","0.09%"
"02/24/2014","6,474.67","6,484.45","6,502.22","6,468.63","11.08M","-0.15%"
"02/21/2014","6,484.45","6,421.36","6,484.89","6,420.03","6.75M","0.98%"
"02/20/2014","6,421.36","6,431.60","6,437.89","6,396.07","8.39M","-0.16%"
"02/19/2014","6,431.60","6,423.04","6,474.37","6,423.04","10.22M","0.13%"
"02/18/2014","6,423.04","6,416.47","6,447.28","6,405.81","5.04M","0.10%"
"02/17/2014","6,416.47","6,374.07","6,421.48","6,374.07","8.35M","0.67%"
"02/14/2014","6,374.07","6,361.39","6,404.54","6,344.70","16.48M","0.20%"
"02/13/2014","6,361.39","6,326.70","6,361.39","6,311.34","7.33M","0.55%"
"02/12/2014","6,326.70","6,341.98","6,341.98","6,292.71","8.42M","-0.24%"
"02/11/2014","6,341.98","6,340.12","6,373.21","6,335.99","5.64M","0.03%"
"02/10/2014","6,340.12","6,369.56","6,379.51","6,340.12","6.86M","-0.46%"
"02/07/2014","6,369.56","6,371.90","6,388.02","6,358.05","22.26M","-0.04%"
"02/06/2014","6,371.90","6,346.57","6,373.81","6,338.36","12.63M","0.40%"
"02/05/2014","6,346.57","6,360.21","6,394.58","6,343.24","5.31M","-0.21%"
"02/04/2014","6,360.21","6,434.39","6,434.39","6,293.95","5.88M","-1.15%"
"02/03/2014","6,434.39","6,378.98","6,440.39","6,284.26","20.67M","0.87%"
"01/31/2014","6,378.98","6,428.63","6,457.68","6,357.99","21.83M","-0.77%"
"01/30/2014","6,428.63","6,446.84","6,446.84","6,385.13","11.53M","-0.28%"
"01/29/2014","6,446.84","6,489.52","6,516.12","6,413.78","19.08M","-0.66%"
"01/28/2014","6,489.52","6,482.44","6,514.68","6,478.06","9.30M","0.11%"
"01/27/2014","6,482.44","6,493.57","6,498.03","6,395.01","9.47M","-0.17%"
"01/24/2014","6,493.57","6,569.54","6,571.00","6,487.93","16.16M","-1.16%"
"01/23/2014","6,569.54","6,577.69","6,580.73","6,544.30","6.57M","-0.12%"
"01/22/2014","6,577.69","6,567.17","6,587.45","6,562.39","11.33M","0.16%"
"01/21/2014","6,567.17","6,558.65","6,590.35","6,545.41","13.28M","0.13%"
"01/20/2014","6,558.65","6,559.86","6,578.81","6,548.16","11.39M","-0.02%"
"01/17/2014","6,559.86","6,539.82","6,559.86","6,517.33","12.92M","0.31%"
"01/16/2014","6,539.82","6,526.26","6,540.70","6,508.11","12.08M","0.21%"
"01/15/2014","6,526.26","6,508.48","6,548.89","6,508.29","12.79M","0.27%"
"01/14/2014","6,508.48","6,570.35","6,570.35","6,507.43","9.83M","-0.94%"
"01/13/2014","6,570.35","6,599.76","6,603.34","6,569.92","15.46M","-0.45%"
"01/10/2014","6,599.76","6,572.23","6,610.45","6,572.23","9.01M","0.42%"
"01/09/2014","6,572.23","6,549.82","6,574.85","6,549.76","15.04M","0.34%"
"01/08/2014","6,549.82","6,500.03","6,553.59","6,499.41","20.31M","0.77%"
"01/07/2014","6,500.03","6,458.51","6,500.03","6,456.47","12.44M","0.64%"
"01/06/2014","6,458.51","6,485.42","6,508.66","6,433.93","3.24M","-0.41%"
"01/03/2014","6,485.42","6,493.79","6,508.44","6,478.64","10.98M","-0.13%"
"12/30/2013","6,493.79","6,477.94","6,502.72","6,477.94","9.71M","0.24%"
"12/27/2013","6,477.94","6,416.22","6,481.69","6,416.22","6.02M","0.96%"
"12/23/2013","6,416.22","6,376.63","6,419.04","6,348.49","8.88M","0.62%"
"12/20/2013","6,376.63","6,371.82","6,398.28","6,362.23","13.04M","0.08%"
"12/19/2013","6,371.82","6,297.63","6,372.81","6,297.63","19.98M","1.18%"
"12/18/2013","6,297.63","6,310.32","6,317.80","6,279.67","32.57M","-0.20%"
"12/17/2013","6,310.32","6,310.08","6,315.42","6,280.45","33.50M","0.00%"
"12/16/2013","6,310.08","6,295.38","6,310.08","6,279.59","27.11M","0.23%"
"12/13/2013","6,295.38","6,272.47","6,295.38","6,255.73","19.67M","0.37%"
"12/12/2013","6,272.47","6,261.00","6,305.39","6,253.81","37.71M","0.18%"
"12/11/2013","6,261.00","6,226.23","6,261.00","6,215.16","22.43M","0.56%"
"12/10/2013","6,226.23","6,355.81","6,355.81","6,224.82","52.48M","-2.04%"
"12/09/2013","6,355.81","6,359.51","6,379.62","6,322.47","54.12M","-0.06%"
"12/06/2013","6,359.51","6,362.87","6,371.72","6,340.30","20.79M","-0.05%"
"12/05/2013","6,362.87","6,356.67","6,380.67","6,346.03","21.48M","0.10%"
"12/04/2013","6,356.67","6,383.91","6,392.83","6,335.44","25.85M","-0.43%"
"12/03/2013","6,383.91","6,387.08","6,394.62","6,345.32","29.48M","-0.05%"
"12/02/2013","6,387.08","6,335.09","6,415.90","6,331.88","40.37M","0.82%"
"11/29/2013","6,335.09","6,276.37","6,335.09","6,258.22","48.36M","0.94%"
"11/28/2013","6,276.37","6,218.58","6,279.46","6,218.58","28.91M","0.93%"
"11/27/2013","6,218.58","6,193.67","6,223.57","6,189.58","30.04M","0.40%"
"11/26/2013","6,193.67","6,225.59","6,228.58","6,189.82","36.33M","-0.51%"
"11/25/2013","6,225.59","6,207.19","6,230.00","6,192.17","58.53M","0.30%"
"11/22/2013","6,207.19","6,183.85","6,207.19","6,174.80","7.11M","0.38%"
"11/21/2013","6,183.85","6,175.96","6,185.76","6,123.05","17.82M","0.13%"
"11/20/2013","6,175.96","6,192.99","6,205.07","6,172.57","14.89M","-0.27%"
"11/19/2013","6,192.99","6,135.53","6,192.99","6,135.53","33.61M","0.94%"
"11/18/2013","6,135.53","6,123.89","6,150.22","6,116.46","43.38M","0.19%"
"11/15/2013","6,123.89","6,101.23","6,139.15","6,101.23","32.85M","0.37%"
"11/14/2013","6,101.23","6,068.48","6,147.56","6,061.70","64.05M","0.54%"
"11/13/2013","6,068.48","6,175.55","6,176.22","6,063.27","68.71M","-1.73%"
"11/12/2013","6,175.55","6,177.56","6,209.07","6,169.97","10.24M","-0.03%"
"11/11/2013","6,177.56","6,194.91","6,199.46","6,157.33","9.73M","-0.28%"
"11/08/2013","6,194.91","6,234.28","6,239.32","6,168.36","17.49M","-0.63%"
"11/07/2013","6,234.28","6,285.53","6,286.47","6,220.74","19.26M","-0.82%"
"11/06/2013","6,285.53","6,226.28","6,290.45","6,226.28","","0.95%"
"11/05/2013","6,226.28","6,186.41","6,247.42","6,186.41","30.73M","0.64%"
"11/04/2013","6,186.41","6,119.59","6,199.80","6,116.91","42.56M","1.09%"
"11/01/2013","6,119.59","6,066.31","6,125.05","6,066.31","18.69M","0.88%"
"10/31/2013","6,066.31","6,036.04","6,069.80","6,030.62","23.61M","0.50%"
"10/30/2013","6,036.04","6,040.69","6,063.98","6,036.04","8.81M","-0.08%"
"10/29/2013","6,040.69","5,932.14","6,040.69","5,930.40","23.16M","1.83%"
"10/28/2013","5,932.14","5,974.10","6,010.08","5,916.73","8.68M","-0.70%"
"10/25/2013","5,974.10","5,964.66","5,980.05","5,945.39","5.83M","0.16%"
"10/24/2013","5,964.66","5,924.89","5,964.66","5,917.98","5.14M","0.67%"
"10/23/2013","5,924.89","5,923.75","5,933.37","5,905.52","9.06M","0.02%"
"10/22/2013","5,923.75","5,932.47","5,939.77","5,904.77","14.26M","-0.15%"
"10/21/2013","5,932.47","5,973.22","5,974.90","5,902.14","13.32M","-0.68%"
"10/18/2013","5,973.22","6,032.99","6,032.99","5,944.99","","-0.99%"
"10/17/2013","6,032.99","6,044.98","6,076.94","6,022.13","15.69M","-0.20%"
"10/16/2013","6,044.98","6,008.07","6,045.43","5,984.09","10.83M","0.61%"
"10/15/2013","6,008.07","5,967.24","6,026.15","5,948.40","7.90M","0.68%"
"10/14/2013","5,967.24","5,990.19","6,004.99","5,947.50","11.56M","-0.38%"
"10/11/2013","5,990.19","6,038.62","6,063.74","5,978.96","55.60M","-0.80%"
"10/10/2013","6,038.62","5,959.54","6,071.67","5,959.54","51.91M","1.33%"
"10/09/2013","5,959.54","5,983.54","5,998.11","5,949.33","15.19M","-0.40%"
"10/08/2013","5,983.54","6,010.05","6,010.05","5,973.48","11.47M","-0.44%"
"10/07/2013","6,010.05","6,059.25","6,074.01","5,995.22","4.65M","-0.81%"
"10/04/2013","6,059.25","6,047.36","6,067.93","6,018.36","17.25M","0.20%"
"10/03/2013","6,047.36","6,029.94","6,048.19","6,010.61","24.62M","0.29%"
"10/02/2013","6,029.94","6,017.68","6,034.62","6,002.29","8.09M","0.20%"
"10/01/2013","6,017.68","6,042.32","6,055.06","5,999.77","18.08M","-0.41%"
"09/30/2013","6,042.32","6,066.16","6,079.10","6,006.21","24.58M","-0.39%"
"09/27/2013","6,066.16","6,069.17","6,094.59","6,048.41","23.43M","-0.05%"
"09/26/2013","6,069.17","6,059.49","6,109.87","6,035.51","21.11M","0.16%"
"09/25/2013","6,059.49","5,916.44","6,062.99","5,916.44","27.11M","2.42%"
"09/24/2013","5,916.44","5,931.35","5,968.50","5,916.44","22.55M","-0.25%"
"09/23/2013","5,931.35","5,865.72","5,937.11","5,847.26","21.59M","1.12%"
"09/20/2013","5,865.72","5,889.63","5,890.18","5,836.23","13.19M","-0.41%"
"09/19/2013","5,889.63","5,824.75","5,889.63","5,824.75","22.50M","1.11%"
"09/18/2013","5,824.75","5,824.78","5,840.54","5,806.41","6.98M","0.00%"
"09/17/2013","5,824.78","5,833.22","5,842.35","5,814.41","9.06M","-0.14%"
"09/16/2013","5,833.22","5,847.70","5,869.63","5,815.82","10.86M","-0.25%"
"09/13/2013","5,847.70","5,800.15","5,847.70","5,798.04","17.23M","0.82%"
"09/12/2013","5,800.15","5,774.87","5,811.12","5,761.95","4.12M","0.44%"
"09/11/2013","5,774.87","5,753.51","5,774.87","5,727.83","38.48M","0.37%"
"09/10/2013","5,753.51","5,729.50","5,775.11","5,729.50","11.84M","0.42%"
"09/09/2013","5,729.50","5,743.79","5,744.28","5,709.30","4.26M","-0.25%"
"09/06/2013","5,743.79","5,758.32","5,759.25","5,715.56","15.45M","-0.25%"
"09/05/2013","5,758.32","5,763.69","5,793.10","5,747.19","8.24M","-0.09%"
"09/04/2013","5,763.69","5,792.90","5,799.99","5,763.45","13.19M","-0.50%"
"09/03/2013","5,792.90","5,841.16","5,855.59","5,792.90","8.77M","-0.83%"
"09/02/2013","5,841.16","5,800.56","5,859.73","5,800.56","2.82M","0.70%"
"08/30/2013","5,800.56","5,788.65","5,809.22","5,776.54","11.01M","0.21%"
"08/29/2013","5,788.65","5,773.18","5,823.65","5,771.04","15.24M","0.27%"
"08/28/2013","5,773.18","5,838.33","5,838.33","5,752.93","23.05M","-1.12%"
"08/27/2013","5,838.33","5,923.21","5,923.21","5,834.84","21.30M","-1.43%"
"08/26/2013","5,923.21","5,952.55","5,960.74","5,912.28","10.08M","-0.49%"
"08/23/2013","5,952.55","5,946.32","5,974.52","5,923.56","8.18M","0.10%"
"08/22/2013","5,946.32","5,898.10","5,954.00","5,890.84","17.86M","0.82%"
"08/21/2013","5,898.10","5,903.55","5,906.74","5,877.24","6.74M","-0.09%"
"08/20/2013","5,903.55","5,933.73","5,936.00","5,874.97","20.87M","-0.51%"
"08/19/2013","5,933.73","5,884.75","5,934.70","5,879.49","12.84M","0.83%"
"08/16/2013","5,884.75","5,870.47","5,905.63","5,833.91","22.45M","0.24%"
"08/14/2013","5,870.47","5,849.07","5,901.10","5,849.07","15.51M","0.37%"
"08/13/2013","5,849.07","5,761.45","5,849.31","5,761.23","21.14M","1.52%"
"08/12/2013","5,761.45","5,749.83","5,768.93","5,726.24","16.38M","0.20%"
"08/09/2013","5,749.83","5,789.79","5,801.27","5,726.69","13.84M","-0.69%"
"08/08/2013","5,789.79","5,754.48","5,816.66","5,754.48","26.20M","0.61%"
"08/07/2013","5,754.48","5,645.59","5,754.48","5,628.67","21.10M","1.93%"
"08/06/2013","5,645.59","5,582.12","5,647.86","5,545.75","20.10M","1.14%"
"08/05/2013","5,582.12","5,511.03","5,584.02","5,500.27","6.14M","1.29%"
"08/02/2013","5,511.03","5,487.26","5,512.72","5,471.85","17.77M","0.43%"
"08/01/2013","5,487.26","5,403.60","5,488.94","5,402.15","23.57M","1.55%"
"07/31/2013","5,403.60","5,398.42","5,423.75","5,389.66","8.74M","0.10%"
"07/30/2013","5,398.42","5,383.23","5,426.41","5,373.69","9.48M","0.28%"
"07/29/2013","5,383.23","5,380.97","5,389.84","5,347.70","11.65M","0.04%"
"07/26/2013","5,380.97","5,361.66","5,386.70","5,358.36","5.35M","0.36%"
"07/25/2013","5,361.66","5,414.13","5,414.13","5,360.40","5.62M","-0.97%"
"07/24/2013","5,414.13","5,420.86","5,420.86","5,371.93","9.63M","-0.12%"
"07/23/2013","5,420.86","5,395.94","5,425.86","5,395.94","14.59M","0.46%"
"07/22/2013","5,395.94","5,426.50","5,432.87","5,393.88","3.94M","-0.56%"
"07/19/2013","5,426.50","5,430.34","5,435.46","5,401.04","8.55M","-0.07%"
"07/18/2013","5,430.34","5,399.66","5,433.65","5,363.70","10.84M","0.57%"
"07/17/2013","5,399.66","5,414.53","5,418.85","5,384.44","18.72M","-0.27%"
"07/16/2013","5,414.53","5,442.19","5,455.92","5,396.18","7.08M","-0.51%"
"07/15/2013","5,442.19","5,416.53","5,447.26","5,407.18","13.05M","0.47%"
"07/12/2013","5,416.53","5,384.51","5,425.64","5,362.35","17.75M","0.59%"
"07/11/2013","5,384.51","5,362.55","5,400.82","5,362.55","11.71M","0.41%"
"07/10/2013","5,362.55","5,347.48","5,386.86","5,346.54","28.55M","0.28%"
"07/09/2013","5,347.48","5,310.66","5,355.54","5,306.74","16.30M","0.69%"
"07/08/2013","5,310.66","5,277.05","5,325.85","5,266.24","16.13M","0.64%"
"07/05/2013","5,277.05","5,258.68","5,293.37","5,258.68","11.57M","0.35%"
"07/04/2013","5,258.68","5,244.15","5,268.38","5,226.77","12.52M","0.28%"
"07/03/2013","5,244.15","5,243.97","5,261.51","5,192.76","14.86M","0.00%"
"07/02/2013","5,243.97","5,281.51","5,313.17","5,243.97","18.05M","-0.71%"
"07/01/2013","5,281.51","5,261.77","5,306.85","5,261.64","5.54M","0.38%"
"06/28/2013","5,261.77","5,282.61","5,307.69","5,261.77","14.39M","-0.39%"
"06/27/2013","5,282.61","5,223.36","5,282.61","5,223.36","9.52M","1.13%"
"06/26/2013","5,223.36","5,246.22","5,277.14","5,223.16","10.94M","-0.44%"
"06/25/2013","5,246.22","5,313.96","5,313.96","5,213.66","13.48M","-1.27%"
"06/21/2013","5,313.96","5,327.66","5,327.66","5,293.60","16.43M","-0.26%"
"06/20/2013","5,327.66","5,377.88","5,377.88","5,315.62","11.99M","-0.93%"
